r,g,b,digit,VAE log-likelihood,WWDC* conditional log-likelihood,WWDC* unconditional log-likelihood,image,projection_x,projection_y
0.23631348,0.37492022,0.539341,9,26.144142150878906,-71.98899841308594,-70.41755676269531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4505.png"" alt=""drawing"" style=""width:56px;""/>",-2.9718795,2.6180296
0.5485011,0.9297076,0.5750811,2,7.143272399902344,-73.10457611083984,-80.28551483154297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4506.png"" alt=""drawing"" style=""width:56px;""/>",1.0198778,-3.3071647
0.2176858,0.6151183,0.81339073,1,19.37700653076172,-88.95183563232422,-75.40522766113281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4507.png"" alt=""drawing"" style=""width:56px;""/>",4.7445993,-5.0467362
0.68066835,0.16226728,0.2917785,8,-4.6077423095703125,-78.44364929199219,-80.58396911621094,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4508.png"" alt=""drawing"" style=""width:56px;""/>",-5.536179,8.517743
0.40353388,0.16440935,0.21477957,3,21.253929138183594,-69.857421875,-67.85585021972656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4509.png"" alt=""drawing"" style=""width:56px;""/>",6.160272,1.3301458
0.17739135,0.8630105,0.84725887,2,26.89110565185547,-74.61793518066406,-79.05103302001953,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4510.png"" alt=""drawing"" style=""width:56px;""/>",4.19792,-3.1735134
0.6432719,0.7348158,0.24743369,9,26.061553955078125,-73.69367218017578,-74.94708251953125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4511.png"" alt=""drawing"" style=""width:56px;""/>",8.302715,-1.3556663
0.54363936,0.46611694,0.8434483,6,23.416458129882812,-74.21077728271484,-73.86319732666016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4512.png"" alt=""drawing"" style=""width:56px;""/>",-7.0969763,-0.58729094
0.425067,0.37559706,0.18263175,8,20.434112548828125,-75.11597442626953,-72.50946044921875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4513.png"" alt=""drawing"" style=""width:56px;""/>",-2.012209,2.7170231
0.56149817,0.13469209,0.45615998,4,14.419868469238281,-69.44705200195312,-69.10317993164062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4514.png"" alt=""drawing"" style=""width:56px;""/>",-4.648161,-2.5344963
0.13845442,0.42547584,0.2216472,0,30.902114868164062,-69.29389953613281,-68.20979309082031,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4515.png"" alt=""drawing"" style=""width:56px;""/>",0.84799737,-0.8264595
0.5511268,0.6134561,0.8808789,1,48.157997131347656,-70.68075561523438,-69.72705841064453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4516.png"" alt=""drawing"" style=""width:56px;""/>",-2.7743783,4.500008
0.41232142,0.7020475,0.06692485,2,-1.9355621337890625,-72.26602935791016,-73.44208526611328,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4517.png"" alt=""drawing"" style=""width:56px;""/>",0.6976798,-1.8144252
0.67073625,0.17420994,0.14244534,8,15.179176330566406,-72.89847564697266,-79.03157043457031,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4518.png"" alt=""drawing"" style=""width:56px;""/>",-9.790514,1.0386059
0.2380826,0.2826254,0.56290823,4,20.739486694335938,-69.7983627319336,-68.18682861328125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4519.png"" alt=""drawing"" style=""width:56px;""/>",4.241607,1.3003833
0.6540026,0.8384583,0.71438617,5,6.174964904785156,-81.00614929199219,-83.688232421875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4520.png"" alt=""drawing"" style=""width:56px;""/>",-3.495133,-2.9251266
0.8400967,0.26597157,0.57242775,2,-16.834228515625,-71.70731353759766,-75.44688415527344,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4521.png"" alt=""drawing"" style=""width:56px;""/>",2.4696045,6.2789574
0.92821145,0.38674498,0.80435073,7,-6.7341156005859375,-79.64649963378906,-84.45779418945312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4522.png"" alt=""drawing"" style=""width:56px;""/>",3.2757323,8.420796
0.8703305,0.13644673,0.83651227,8,-10.312698364257812,-84.24542236328125,-85.46467590332031,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4523.png"" alt=""drawing"" style=""width:56px;""/>",-3.1761687,-9.107273
0.90628,0.302405,0.13446394,1,48.286529541015625,-67.99347686767578,-68.9952163696289,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4524.png"" alt=""drawing"" style=""width:56px;""/>",-1.6306733,2.2925766
0.31959018,0.076915696,0.48516282,1,36.70269012451172,-65.6518783569336,-67.30899047851562,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4525.png"" alt=""drawing"" style=""width:56px;""/>",-2.8135688,2.5231028
0.75840855,0.2545273,0.5067841,3,-1.6245880126953125,-73.95317077636719,-73.19099426269531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4526.png"" alt=""drawing"" style=""width:56px;""/>",4.1211205,1.8531994
0.124703705,0.681427,0.726556,0,-11.095703125,-75.46461486816406,-75.15618896484375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4527.png"" alt=""drawing"" style=""width:56px;""/>",-8.893917,2.4336174
0.5213359,0.8911934,0.8560177,3,20.22547149658203,-72.19078826904297,-73.15095520019531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4528.png"" alt=""drawing"" style=""width:56px;""/>",-4.6017003,1.588901
0.4882117,0.63041663,0.1168614,5,21.601280212402344,-72.586181640625,-75.65641784667969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4529.png"" alt=""drawing"" style=""width:56px;""/>",-5.2856092,-3.4082153
0.3455849,0.23855875,0.3576852,7,39.591590881347656,-69.93670654296875,-70.44889068603516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4530.png"" alt=""drawing"" style=""width:56px;""/>",-1.3994305,3.566539
0.74630004,0.834355,0.7839287,0,1.4901199340820312,-76.34857940673828,-78.411376953125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4531.png"" alt=""drawing"" style=""width:56px;""/>",11.967021,-1.0224278
0.56341904,0.7742766,0.14462753,3,13.333549499511719,-70.556884765625,-71.69441986083984,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4532.png"" alt=""drawing"" style=""width:56px;""/>",2.0774965,0.469666
0.6023108,0.2592798,0.1393198,1,18.857864379882812,-71.5665054321289,-70.09735107421875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4533.png"" alt=""drawing"" style=""width:56px;""/>",-1.1831707,5.043212
0.05535256,0.14804235,0.1791834,9,-1.2323989868164062,-83.68693542480469,-74.07233428955078,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4534.png"" alt=""drawing"" style=""width:56px;""/>",-6.8575406,5.814558
0.3699626,0.94565815,0.36612365,3,15.576622009277344,-69.05294799804688,-73.43184661865234,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4535.png"" alt=""drawing"" style=""width:56px;""/>",-1.1596668,1.9045119
0.110868275,0.52798367,0.3089931,6,17.426918029785156,-74.84312438964844,-72.7200927734375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4536.png"" alt=""drawing"" style=""width:56px;""/>",8.659218,5.2117724
0.39289543,0.48053962,0.83754134,3,43.883583068847656,-75.42070770263672,-78.33245849609375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4537.png"" alt=""drawing"" style=""width:56px;""/>",4.2890263,5.3532486
0.096089035,0.86707187,0.19073528,1,34.72468566894531,-77.20050048828125,-72.86820983886719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4538.png"" alt=""drawing"" style=""width:56px;""/>",-2.6288664,5.4655404
0.29053214,0.70295674,0.07068686,7,31.65753173828125,-70.93058013916016,-71.15431213378906,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4539.png"" alt=""drawing"" style=""width:56px;""/>",-0.80670494,2.8631074
0.5580604,0.9367994,0.8952489,7,6.73583984375,-86.62216186523438,-86.61742401123047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4540.png"" alt=""drawing"" style=""width:56px;""/>",-6.66381,-8.678122
0.3613887,0.3631662,0.51666826,3,30.623191833496094,-70.15223693847656,-71.48368835449219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4541.png"" alt=""drawing"" style=""width:56px;""/>",0.21318339,2.910307
0.65025395,0.47974685,0.63386565,0,34.05796813964844,-67.23450469970703,-66.00343322753906,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4542.png"" alt=""drawing"" style=""width:56px;""/>",0.80953324,-4.290674
0.88304496,0.7913463,0.20802298,8,-4.996376037597656,-76.4205322265625,-78.47537231445312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4543.png"" alt=""drawing"" style=""width:56px;""/>",5.8166876,7.6201096
0.8690319,0.27126476,0.090881586,4,9.839431762695312,-74.97879791259766,-71.36070251464844,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4544.png"" alt=""drawing"" style=""width:56px;""/>",6.1791043,-2.4848728
0.53040314,0.76988417,0.24395841,8,31.915306091308594,-66.65693664550781,-71.56678771972656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4545.png"" alt=""drawing"" style=""width:56px;""/>",2.2409697,2.7952523
0.6168686,0.53476423,0.38817355,2,2.1114425659179688,-70.34396362304688,-74.14834594726562,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4546.png"" alt=""drawing"" style=""width:56px;""/>",-1.6626729,-1.7424163
0.6113237,0.72611725,0.4467582,6,6.665679931640625,-79.88449096679688,-81.99455261230469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4547.png"" alt=""drawing"" style=""width:56px;""/>",-9.803973,0.3426204
0.7736997,0.84528184,0.6113925,5,6.1110687255859375,-81.70160675048828,-80.63092041015625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4548.png"" alt=""drawing"" style=""width:56px;""/>",-8.173781,1.9586606
0.640784,0.42181426,0.94078726,2,16.81299591064453,-75.1528549194336,-81.8123779296875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4549.png"" alt=""drawing"" style=""width:56px;""/>",0.060978483,-5.687171
0.19957349,0.212928,0.8919332,9,45.250885009765625,-69.58650970458984,-69.5457992553711,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4550.png"" alt=""drawing"" style=""width:56px;""/>",5.8462906,2.1205103
0.27869758,0.4537205,0.3167376,7,6.7903289794921875,-84.71560668945312,-80.67304229736328,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4551.png"" alt=""drawing"" style=""width:56px;""/>",-5.9025555,-4.9879026
0.41234016,0.11611962,0.21607986,3,29.115867614746094,-70.43722534179688,-70.51698303222656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4552.png"" alt=""drawing"" style=""width:56px;""/>",2.3384395,-7.024139
0.18997231,0.06618354,0.20690283,9,-0.53125,-70.90480041503906,-65.47570037841797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4553.png"" alt=""drawing"" style=""width:56px;""/>",-6.2044687,-2.5616443
0.8963194,0.82484037,0.9433651,0,11.046432495117188,-78.2333984375,-83.53852844238281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4554.png"" alt=""drawing"" style=""width:56px;""/>",5.3972325,-5.210707
0.3363432,0.3426974,0.697888,9,24.930702209472656,-70.062744140625,-69.21002197265625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4555.png"" alt=""drawing"" style=""width:56px;""/>",1.5481063,5.023077
0.37129882,0.25386453,0.89798236,9,23.72911834716797,-72.48866271972656,-71.28826904296875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4556.png"" alt=""drawing"" style=""width:56px;""/>",-5.853973,-5.046286
0.24320154,0.9321627,0.09307735,6,28.578086853027344,-69.34034729003906,-73.33234405517578,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4557.png"" alt=""drawing"" style=""width:56px;""/>",-2.1739662,1.6512188
0.38958564,0.8268587,0.5880864,4,-18.883319854736328,-81.89945983886719,-84.04076385498047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4558.png"" alt=""drawing"" style=""width:56px;""/>",8.128905,-2.8497677
0.65782756,0.2149412,0.77960974,2,16.870704650878906,-69.86410522460938,-71.06586456298828,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4559.png"" alt=""drawing"" style=""width:56px;""/>",5.094386,-5.0599446
0.60117024,0.45988154,0.2995946,9,41.08421325683594,-68.60945129394531,-70.27218627929688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4560.png"" alt=""drawing"" style=""width:56px;""/>",5.836685,-2.1547632
0.40339488,0.42724743,0.6872224,7,10.619819641113281,-70.92630004882812,-70.40381622314453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4561.png"" alt=""drawing"" style=""width:56px;""/>",-4.7751317,-2.5612352
0.1474932,0.7546963,0.49376178,2,6.465766906738281,-73.71843719482422,-77.62882232666016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4562.png"" alt=""drawing"" style=""width:56px;""/>",6.8001947,-2.996253
0.55161554,0.350402,0.49746135,1,22.392623901367188,-77.05204772949219,-73.05384826660156,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4563.png"" alt=""drawing"" style=""width:56px;""/>",-2.6470153,3.8868365
0.6658926,0.08090892,0.49496725,1,41.946922302246094,-69.00909423828125,-69.24576568603516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4564.png"" alt=""drawing"" style=""width:56px;""/>",-3.3664696,2.2159607
0.20481378,0.5915095,0.48737618,6,21.364418029785156,-69.73546600341797,-70.74443054199219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4565.png"" alt=""drawing"" style=""width:56px;""/>",-0.5457974,4.2934265
0.2130995,0.23622148,0.29847056,7,1.1112442016601562,-76.68377685546875,-66.7853012084961,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4566.png"" alt=""drawing"" style=""width:56px;""/>",-1.1393205,-5.029891
0.756398,0.5579993,0.05750214,4,39.50556182861328,-69.67628479003906,-71.6923828125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4567.png"" alt=""drawing"" style=""width:56px;""/>",-0.21594155,0.6063162
0.5662041,0.36821884,0.15116857,7,6.3339385986328125,-83.31639099121094,-78.5525131225586,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4568.png"" alt=""drawing"" style=""width:56px;""/>",-8.43075,2.3128817
0.78524154,0.12434825,0.32193142,5,-9.487335205078125,-73.26319885253906,-71.2662353515625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4569.png"" alt=""drawing"" style=""width:56px;""/>",-0.9252874,1.6662295
0.4668784,0.94799984,0.6265648,9,-28.969635009765625,-81.05973815917969,-83.47271728515625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4570.png"" alt=""drawing"" style=""width:56px;""/>",6.304195,-1.4866952
0.7780479,0.72686225,0.29430637,6,-0.38257598876953125,-79.52024841308594,-73.41826629638672,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4571.png"" alt=""drawing"" style=""width:56px;""/>",5.1740346,3.6892798
0.7589649,0.55748063,0.5354459,8,11.951187133789062,-70.4357681274414,-70.36724853515625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4572.png"" alt=""drawing"" style=""width:56px;""/>",4.5058107,-2.0385268
0.18789338,0.5455024,0.71788013,2,49.74272155761719,-71.64851379394531,-73.7861328125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4573.png"" alt=""drawing"" style=""width:56px;""/>",-3.3970635,6.600401
0.26415324,0.6914092,0.8961651,1,44.069557189941406,-76.03020477294922,-70.36222076416016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4574.png"" alt=""drawing"" style=""width:56px;""/>",-6.839314,-1.4382452
0.27316558,0.15513314,0.47160393,4,11.365531921386719,-75.21971130371094,-70.67679595947266,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4575.png"" alt=""drawing"" style=""width:56px;""/>",-0.31388378,-5.6220775
0.5300709,0.94465125,0.89012533,4,25.611831665039062,-73.55326843261719,-76.66979217529297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4576.png"" alt=""drawing"" style=""width:56px;""/>",10.077758,1.45778
0.8486985,0.2905636,0.9496824,5,11.102928161621094,-72.78821563720703,-80.23583984375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4577.png"" alt=""drawing"" style=""width:56px;""/>",-6.7534537,-4.7265186
0.21879409,0.8045341,0.8194979,7,16.184310913085938,-75.18550872802734,-72.6881332397461,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4578.png"" alt=""drawing"" style=""width:56px;""/>",7.940374,6.356625
0.9316861,0.22776914,0.18821171,6,22.166397094726562,-75.91512298583984,-70.04866027832031,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4579.png"" alt=""drawing"" style=""width:56px;""/>",0.49805406,-1.5726973
0.92950755,0.34385967,0.9453368,1,30.78369140625,-82.25738525390625,-74.27716827392578,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4580.png"" alt=""drawing"" style=""width:56px;""/>",-5.529972,2.0893595
0.27286878,0.8420509,0.29972005,3,18.73174285888672,-68.47217559814453,-71.42935943603516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4581.png"" alt=""drawing"" style=""width:56px;""/>",-2.5841432,0.6006806
0.22544742,0.3382039,0.815299,2,23.030532836914062,-76.32575225830078,-74.26473999023438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4582.png"" alt=""drawing"" style=""width:56px;""/>",3.8240364,-1.4662472
0.5299543,0.5360544,0.07603207,5,20.268272399902344,-71.46504211425781,-72.94573974609375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4583.png"" alt=""drawing"" style=""width:56px;""/>",-2.6056116,-0.9876311
0.30854714,0.688948,0.115222365,9,31.805145263671875,-69.25556945800781,-70.7196044921875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4584.png"" alt=""drawing"" style=""width:56px;""/>",1.6587408,-2.687921
0.6080683,0.19231795,0.63613397,9,16.408126831054688,-77.24850463867188,-72.47077941894531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4585.png"" alt=""drawing"" style=""width:56px;""/>",0.8035739,6.1777606
0.09557336,0.63740015,0.38672453,3,51.927757263183594,-67.78684997558594,-71.96578216552734,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4586.png"" alt=""drawing"" style=""width:56px;""/>",3.4998958,-3.8505907
0.69287467,0.23037736,0.9200376,6,-1.9068145751953125,-81.19066619873047,-78.05433654785156,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4587.png"" alt=""drawing"" style=""width:56px;""/>",7.0947924,-0.22293186
